"CLINGEN GENE DISEASE VALIDITY CURATIONS REDUCED","","","","","","","","",""
"FILE CREATED: 2026-08-25","","","","","","","","",""
"WEBPAGE: https://search.clinicalgenome.org/kb/gene-validity","","","","","","","","",""
"+++++++++++","++++++++++++++","+++++++++++++","++++++++++++++++++","+++++++++","+++++++++","++++++++++++++","+++++++++++++","+++++++++++++++++++","+++++++++++++++++++"
"GENE SYMBOL","GENE ID (HGNC)","DISEASE LABEL","DISEASE ID (MONDO)","MOI","SOP","CLASSIFICATION","ONLINE REPORT","CLASSIFICATION DATE","GCEP"
"+++++++++++","++++++++++++++","+++++++++++++","++++++++++++++++++","+++++++++","+++++++++","++++++++++++++","+++++++++++++","+++++++++++++++++++","+++++++++++++++++++"
"MPIG6B","HGNC:13937","thrombocytopenia, anemia, and myelofibrosis","MONDO:0044316","AR","SOP7","Definitive","https://search.clinicalgenome.org/kb/gene-validity/CGGV:assertion_03b93956-5abe-41f2-ba14-1e57952606b3-2020-10-28T160000.000Z","2020-10-28T16:00:00.000Z","Hemostasis/Thrombosis Gene Curation Expert Panel"
"MPL","HGNC:7217","thrombocythemia 2","MONDO:0011173","AD","SOP7","Definitive","https://search.clinicalgenome.org/kb/gene-validity/CGGV:assertion_23b39955-2760-46aa-978b-d27d4a212567-2020-07-22T160000.000Z","2020-07-22T16:00:00.000Z","Hemostasis/Thrombosis Gene Curation Expert Panel"
"MPZ","HGNC:7225","Charcot-Marie-Tooth disease","MONDO:0015626","AD","SOP7","Definitive","https://search.clinicalgenome.org/kb/gene-validity/CGGV:assertion_11f638d2-d8d2-4fe4-ab79-acff5cf32a18-2020-08-25T160000.000Z","2020-08-25T16:00:00.000Z","Charcot-Marie-Tooth Disease Gene Curation Expert Panel"
"MRE11","HGNC:7230","hereditary breast carcinoma","MONDO:0016419","AD","SOP9","Refuted","https://search.clinicalgenome.org/kb/gene-validity/CGGV:assertion_e720d1f7-62b3-4a0f-97de-e1144d0475a9-2023-03-14T170000.000Z","2023-03-14T17:00:00.000Z","Hereditary Cancer Gene Curation Expert Panel"
"MRE11","HGNC:7230","familial ovarian cancer","MONDO:0016248","AD","SOP10","Refuted","https://search.clinicalgenome.org/kb/gene-validity/CGGV:assertion_f5b721c7-52ab-4475-a87e-cb0fa3be198f-2023-12-15T180000.000Z","2023-12-15T18:00:00.000Z","Hereditary Cancer Gene Curation Expert Panel"
"MRPS34","HGNC:16618","Leigh syndrome","MONDO:0009723","AR","SOP7","Moderate","https://search.clinicalgenome.org/kb/gene-validity/CGGV:assertion_41d20487-f150-41b6-947c-ce77e405e8de-2020-08-27T162259.700Z","2020-08-27T16:22:59.700Z","Mitochondrial Diseases Gene Curation Expert Panel"
"MSX1","HGNC:7391","tooth agenesis, selective, 1","MONDO:0007129","AD","SOP9","Definitive","https://search.clinicalgenome.org/kb/gene-validity/CGGV:assertion_6624512d-c0c5-4620-9d36-47fa7f1fbee6-2024-02-08T170000.000Z","2024-02-08T17:00:00.000Z","Craniofacial Malformations Gene Curation Expert Panel"
"MSX2","HGNC:7392","parietal foramina","MONDO:0018953","AD","SOP7","Definitive","https://search.clinicalgenome.org/kb/gene-validity/CGGV:assertion_2bb862dd-e6d2-4dc8-a7f3-3a03d58f9ade-2020-07-08T170000.000Z","2020-07-08T17:00:00.000Z","Craniofacial Malformations Gene Curation Expert Panel"
"MSX2","HGNC:7392","craniosynostosis 2","MONDO:0011481","AD","SOP7","Definitive","https://search.clinicalgenome.org/kb/gene-validity/CGGV:assertion_ac8a9313-9ef2-4556-9a25-db7fa2ed99ed-2020-09-28T170000.000Z","2020-09-28T17:00:00.000Z","Craniofacial Malformations Gene Curation Expert Panel"
"MT-ATP6","HGNC:7414","mitochondrial disease","MONDO:0044970","MT","SOP9","Definitive","https://search.clinicalgenome.org/kb/gene-validity/CGGV:assertion_8d7b0569-8dfe-40cf-a83b-44071430206f-2023-05-18T160000.000Z","2023-05-18T16:00:00.000Z","Mitochondrial Diseases Gene Curation Expert Panel"
"MT-ATP6","HGNC:7414","Leigh syndrome","MONDO:0009723","MT","SOP8","Definitive","https://search.clinicalgenome.org/kb/gene-validity/CGGV:assertion_e492464b-cb98-4bf4-a12e-169b59576b04-2021-06-28T145350.161Z","2021-06-28T14:53:50.161Z","Mitochondrial Diseases Gene Curation Expert Panel"
"MT-CO1","HGNC:7419","Leigh syndrome","MONDO:0009723","MT","SOP8","Limited","https://search.clinicalgenome.org/kb/gene-validity/CGGV:assertion_227922e2-1f4e-4bd5-9fc2-d48bac5d394f-2021-06-28T143540.269Z","2021-06-28T14:35:40.269Z","Mitochondrial Diseases Gene Curation Expert Panel"
"MT-CO1","HGNC:7419","mitochondrial disease","MONDO:0044970","MT","SOP9","Definitive","https://search.clinicalgenome.org/kb/gene-validity/CGGV:assertion_e87f1ffb-3657-4f88-92e0-20936346c207-2023-06-05T160000.000Z","2023-06-05T16:00:00.000Z","Mitochondrial Diseases Gene Curation Expert Panel"
"MT-CO2","HGNC:7421","Leigh syndrome","MONDO:0009723","MT","SOP8","Limited","https://search.clinicalgenome.org/kb/gene-validity/CGGV:assertion_41d6a25c-4300-4e43-b0f8-1923ff3ddad8-2021-06-28T144136.451Z","2021-06-28T14:41:36.451Z","Mitochondrial Diseases Gene Curation Expert Panel"
"MT-CO2","HGNC:7421","mitochondrial disease","MONDO:0044970","MT","SOP9","Definitive","https://search.clinicalgenome.org/kb/gene-validity/CGGV:assertion_a8665d7c-6fca-44ba-9c37-d6e530ca263b-2023-07-11T160000.000Z","2023-07-11T16:00:00.000Z","Mitochondrial Diseases Gene Curation Expert Panel"
"MT-CO3","HGNC:7422","Leigh syndrome","MONDO:0009723","MT","SOP8","Limited","https://search.clinicalgenome.org/kb/gene-validity/CGGV:assertion_996428ee-5af2-458b-afb7-6e29348c585a-2021-06-28T144716.059Z","2021-06-28T14:47:16.059Z","Mitochondrial Diseases Gene Curation Expert Panel"
"MT-CO3","HGNC:7422","mitochondrial disease","MONDO:0044970","MT","SOP9","Definitive","https://search.clinicalgenome.org/kb/gene-validity/CGGV:assertion_d58759e1-bf55-44f2-9a97-839a9360d156-2023-03-20T160000.000Z","2023-03-20T16:00:00.000Z","Mitochondrial Diseases Gene Curation Expert Panel"
"MT-ND5","HGNC:7461","mitochondrial disease","MONDO:0044970","MT","SOP9","Definitive","https://search.clinicalgenome.org/kb/gene-validity/CGGV:assertion_af2efc84-7d75-49a9-ae61-2ea59bf3ce5f-2023-05-03T160000.000Z","2023-05-03T16:00:00.000Z","Mitochondrial Diseases Gene Curation Expert Panel"
"MT-ND5","HGNC:7461","Leigh syndrome","MONDO:0009723","MT","SOP8","Definitive","https://search.clinicalgenome.org/kb/gene-validity/CGGV:assertion_e941d385-716f-4264-8f24-ffe3022579e2-2021-06-14T155537.548Z","2021-06-14T15:55:37.548Z","Mitochondrial Diseases Gene Curation Expert Panel"
"MT-ND6","HGNC:7462","mitochondrial disease","MONDO:0044970","MT","SOP9","Definitive","https://search.clinicalgenome.org/kb/gene-validity/CGGV:assertion_7f581c96-e3cc-49bb-aa2b-98650efa4157-2023-05-03T160000.000Z","2023-05-03T16:00:00.000Z","Mitochondrial Diseases Gene Curation Expert Panel"
"MT-ND6","HGNC:7462","Leigh syndrome","MONDO:0009723","MT","SOP8","Definitive","https://search.clinicalgenome.org/kb/gene-validity/CGGV:assertion_836f975f-27f5-47c9-a58e-35089b6b39e6-2021-05-17T040000.000Z","2021-05-17T04:00:00.000Z","Mitochondrial Diseases Gene Curation Expert Panel"
"MT-TF","HGNC:7481","mitochondrial disease","MONDO:0044970","MT","SOP9","Definitive","https://search.clinicalgenome.org/kb/gene-validity/CGGV:assertion_a4b94030-f2dd-431d-9114-a7fd8b1e32a5-2023-02-16T170000.000Z","2023-02-16T17:00:00.000Z","Mitochondrial Diseases Gene Curation Expert Panel"
"MT-TM","HGNC:7492","mitochondrial disease","MONDO:0044970","MT","SOP9","Definitive","https://search.clinicalgenome.org/kb/gene-validity/CGGV:assertion_56195896-f357-403b-b7db-118314bcec94-2022-12-19T170000.000Z","2022-12-19T17:00:00.000Z","Mitochondrial Diseases Gene Curation Expert Panel"
"MT-TP","HGNC:7494","mitochondrial disease","MONDO:0044970","MT","SOP9","Definitive","https://search.clinicalgenome.org/kb/gene-validity/CGGV:assertion_60c99f15-3a4b-4d7f-be1c-5edde18a4396-2022-12-19T170000.000Z","2022-12-19T17:00:00.000Z","Mitochondrial Diseases Gene Curation Expert Panel"
"MTFMT","HGNC:29666","Leigh syndrome","MONDO:0009723","AR","SOP7","Definitive","https://search.clinicalgenome.org/kb/gene-validity/CGGV:assertion_0e7a00ee-ef09-443f-9d66-03128e1fb225-2020-03-19T194517.723Z","2020-03-19T19:45:17.723Z","Mitochondrial Diseases Gene Curation Expert Panel"
"MTMR2","HGNC:7450","demyelinating hereditary motor and sensory neuropathy","MONDO:0018776","AR","SOP7","Definitive","https://search.clinicalgenome.org/kb/gene-validity/CGGV:assertion_44a837e2-ae06-4e4d-b7cf-ae2a3009b47d-2020-02-11T170000.000Z","2020-02-11T17:00:00.000Z","Charcot-Marie-Tooth Disease Gene Curation Expert Panel"
"MYBPC3","HGNC:7551","arrhythmogenic right ventricular cardiomyopathy","MONDO:0016587","AD","SOP7","Limited","https://search.clinicalgenome.org/kb/gene-validity/CGGV:assertion_0639d989-8415-425c-ab89-e8a3a0b6ea49-2019-08-06T160000.000Z","2019-08-06T16:00:00.000Z","Arrhythmogenic Right Ventricular Cardiomyopathy Gene Curation Expert Panel"
"MYBPC3","HGNC:7551","congenital heart disease","MONDO:0005453","AD","SOP10","Limited","https://search.clinicalgenome.org/kb/gene-validity/CGGV:assertion_2cbe41f1-7421-4efe-ac33-6ff3fa530b43-2024-07-08T160000.000Z","2024-07-08T16:00:00.000Z","Congenital Heart Disease Gene Curation Expert Panel"
"MYBPC3","HGNC:7551","hypertrophic cardiomyopathy","MONDO:0005045","AD","SOP8","Definitive","https://search.clinicalgenome.org/kb/gene-validity/CGGV:assertion_7e65896e-33f5-439d-8749-aba08a539dd0-2021-10-07T160000.000Z","2021-10-07T16:00:00.000Z","Hereditary Cardiovascular Disease Gene Curation Expert Panel"
"MYO6","HGNC:7605","nonsyndromic genetic hearing loss","MONDO:0019497","AD","SOP6","Definitive","https://search.clinicalgenome.org/kb/gene-validity/CGGV:assertion_50d408fe-e298-4683-985c-57a37b30e273-2018-02-20T170000.000Z","2018-02-20T17:00:00.000Z","Hearing Loss Gene Curation Expert Panel"
"MYPN","HGNC:23246","MYPN-related myopathy","MONDO:0015023","AR","SOP7","Definitive","https://search.clinicalgenome.org/kb/gene-validity/CGGV:assertion_6aeb67cc-c960-4511-a708-b0acadb34588-2020-06-17T194636.472Z","2020-06-17T19:46:36.472Z","Congenital Myopathies and Myasthenic Syndromes Gene Curation Expert Panel"
"NBEA","HGNC:7648","complex neurodevelopmental disorder","MONDO:0100038","AD","SOP8","Definitive","https://search.clinicalgenome.org/kb/gene-validity/CGGV:assertion_f40357db-6cc2-4240-8771-1206cd27298a-2020-12-02T170000.000Z","2020-12-02T17:00:00.000Z","Intellectual Disability and Autism Gene Curation Expert Panel"
"NDUFAF2","HGNC:28086","Leigh syndrome","MONDO:0009723","AR","SOP7","Definitive","https://search.clinicalgenome.org/kb/gene-validity/CGGV:assertion_7c26c06d-17dc-4783-8145-5de35c9a73f5-2020-11-23T193634.959Z","2020-11-23T19:36:34.959Z","Mitochondrial Diseases Gene Curation Expert Panel"
"NDUFAF4","HGNC:21034","Leigh syndrome","MONDO:0009723","AR","SOP7","Limited","https://search.clinicalgenome.org/kb/gene-validity/CGGV:assertion_2df4e73b-a8a5-4ce2-bab6-2be732d3c542-2020-02-12T194734.160Z","2020-02-12T19:47:34.160Z","Mitochondrial Diseases Gene Curation Expert Panel"
"NDUFAF6","HGNC:28625","Leigh syndrome","MONDO:0009723","AR","SOP7","Definitive","https://search.clinicalgenome.org/kb/gene-validity/CGGV:assertion_f7b6ace1-5b89-41c7-83a6-d6f37826d8c5-2020-11-23T194212.660Z","2020-11-23T19:42:12.660Z","Mitochondrial Diseases Gene Curation Expert Panel"
"NDUFS2","HGNC:7708","mitochondrial disease","MONDO:0044970","AR","SOP10","Definitive","https://search.clinicalgenome.org/kb/gene-validity/CGGV:assertion_3546f79c-056b-4087-88f0-99e97ad1bd4b-2024-01-18T170000.000Z","2024-01-18T17:00:00.000Z","Mitochondrial Diseases Gene Curation Expert Panel"
"NDUFV2","HGNC:7717","mitochondrial disease","MONDO:0044970","AR","SOP9","Definitive","https://search.clinicalgenome.org/kb/gene-validity/CGGV:assertion_0a5b5d66-4640-48a8-ac99-842593bac366-2023-12-04T050000.000Z","2023-12-04T05:00:00.000Z","Mitochondrial Diseases Gene Curation Expert Panel"
"NDUFV2","HGNC:7717","Leigh syndrome","MONDO:0009723","AR","SOP6","Limited","https://search.clinicalgenome.org/kb/gene-validity/CGGV:assertion_1266aed1-8c25-4b28-bf8a-a0e16d9b3da9-2019-11-25T145748.766Z","2019-11-25T14:57:48.766Z","Mitochondrial Diseases Gene Curation Expert Panel"
"NEFH","HGNC:7737","Charcot-Marie-Tooth disease axonal type 2CC","MONDO:0014836","AD","SOP7","Definitive","https://search.clinicalgenome.org/kb/gene-validity/CGGV:assertion_8e1390ea-fd6c-4fa4-9b43-0eccff9e2829-2020-10-05T161645.817Z","2020-10-05T16:16:45.817Z","Charcot-Marie-Tooth Disease Gene Curation Expert Panel"
"NHLRC1","HGNC:21576","Lafora disease","MONDO:0009697","AR","SOP7","Definitive","https://search.clinicalgenome.org/kb/gene-validity/CGGV:assertion_c4dbe715-b897-482d-afeb-b05c0653a79a-2020-03-03T170000.000Z","2020-03-03T17:00:00.000Z","Epilepsy Gene Curation Expert Panel"
"NOD2","HGNC:5331","Blau syndrome","MONDO:0008523","AD","SOP7","Definitive","https://search.clinicalgenome.org/kb/gene-validity/CGGV:assertion_1fd650d7-6a84-4b33-b86e-d34cab5b7d57-2020-10-07T171807.983Z","2020-10-07T17:18:07.983Z","Syndromic Disorders Gene Curation Expert Panel"
"NUBPL","HGNC:20278","Leigh syndrome","MONDO:0009723","AR","SOP7","Moderate","https://search.clinicalgenome.org/kb/gene-validity/CGGV:assertion_4365ffcd-637c-4862-9fa0-fb8a780a6d25-2020-03-19T195115.036Z","2020-03-19T19:51:15.036Z","Mitochondrial Diseases Gene Curation Expert Panel"
"NUP62","HGNC:8066","Leigh syndrome","MONDO:0009723","AR","SOP7","Disputed","https://search.clinicalgenome.org/kb/gene-validity/CGGV:assertion_8441b4db-da7d-49a2-816c-9f868a96ffab-2020-12-16T050000.000Z","2020-12-16T05:00:00.000Z","Mitochondrial Diseases Gene Curation Expert Panel"
"OCRL","HGNC:8108","oculocerebrorenal syndrome","MONDO:0010645","XL","SOP7","Definitive","https://search.clinicalgenome.org/kb/gene-validity/CGGV:assertion_5140c756-fac0-435b-8f59-a5d4a0b0adb3-2020-07-10T160000.000Z","2020-07-10T16:00:00.000Z","Intellectual Disability and Autism Gene Curation Expert Panel"
"ORAI1","HGNC:25896","tubular aggregate myopathy","MONDO:0008051","AD","SOP7","Definitive","https://search.clinicalgenome.org/kb/gene-validity/CGGV:assertion_bb8d614e-e8ff-4f16-bba3-6fc35ea56e8a-2020-07-13T164919.164Z","2020-07-13T16:49:19.164Z","Congenital Myopathies and Myasthenic Syndromes Gene Curation Expert Panel"
"OSBPL2","HGNC:15761","nonsyndromic genetic hearing loss","MONDO:0019497","AD","SOP7","Moderate","https://search.clinicalgenome.org/kb/gene-validity/CGGV:assertion_a493a4c4-3a9f-431a-a68e-d90d9a11b6f0-2020-02-06T172031.658Z","2020-02-06T17:20:31.658Z","Hearing Loss Gene Curation Expert Panel"
"OTUD5","HGNC:25402","multiple congenital anomalies-neurodevelopmental syndrome, X-linked","MONDO:0025351","XL","SOP10","Moderate","https://search.clinicalgenome.org/kb/gene-validity/CGGV:assertion_1a19f1fb-a027-4580-92e5-936b8ca10692-2024-07-19T160000.000Z","2024-07-19T16:00:00.000Z","Syndromic Disorders Gene Curation Expert Panel"
"PAH","HGNC:8582","phenylketonuria","MONDO:0009861","AR","SOP7","Definitive","https://search.clinicalgenome.org/kb/gene-validity/CGGV:assertion_5a617cb4-94ec-4f34-b97e-10d9808a1581-2020-04-24T160000.000Z","2020-04-24T16:00:00.000Z","Aminoacidopathy Gene Curation Expert Panel"
"PCYT1A","HGNC:8754","spondylometaphyseal dysplasia-cone-rod dystrophy syndrome","MONDO:0012160","AR","SOP8","Definitive","https://search.clinicalgenome.org/kb/gene-validity/CGGV:assertion_eff306ea-95ff-4b4e-8597-f50849b1b4c2-2021-07-26T183711.748Z","2021-07-26T18:37:11.748Z","Retina Gene Curation Expert Panel"
"PDGFRA","HGNC:8803","gastrointestinal stromal tumor","MONDO:0011719","AD","SOP7","Definitive","https://search.clinicalgenome.org/kb/gene-validity/CGGV:assertion_08bbf13f-bc04-47a7-a3c5-1ec6abfc9190-2020-01-13T195509.878Z","2020-01-13T19:55:09.878Z","Hereditary Cancer Gene Curation Expert Panel"
"PDGFRA","HGNC:8803","congenital heart disease","MONDO:0005453","AD","SOP10","Limited","https://search.clinicalgenome.org/kb/gene-validity/CGGV:assertion_f40d874e-0c34-4ff6-8145-4b310a67a033-2024-03-11T160000.000Z","2024-03-11T16:00:00.000Z","Congenital Heart Disease Gene Curation Expert Panel"
"PEX11A","HGNC:8852","peroxisome biogenesis disorder","MONDO:0019234","AR","SOP7","No Known Disease Relationship","https://search.clinicalgenome.org/kb/gene-validity/CGGV:assertion_9f83cdb0-7fca-4bc5-b896-3201000364f9-2020-07-17T040000.000Z","2020-07-17T04:00:00.000Z","Peroxisomal Disorders Gene Curation Expert Panel"
"PEX11B","HGNC:8853","peroxisome biogenesis disorder","MONDO:0019234","AR","SOP7","Definitive","https://search.clinicalgenome.org/kb/gene-validity/CGGV:assertion_93eacb33-b099-485d-bf8a-782479dc0a3b-2020-01-17T170000.000Z","2020-01-17T17:00:00.000Z","Peroxisomal Disorders Gene Curation Expert Panel"
"PEX11G","HGNC:20208","peroxisome biogenesis disorder","MONDO:0019234","AR","SOP7","No Known Disease Relationship","https://search.clinicalgenome.org/kb/gene-validity/CGGV:assertion_932d75de-89f1-4ba6-8a2a-05f53ecdf097-2020-08-06T040000.000Z","2020-08-06T04:00:00.000Z","Peroxisomal Disorders Gene Curation Expert Panel"
"PEX16","HGNC:8857","peroxisome biogenesis disorder","MONDO:0019234","AR","SOP7","Definitive","https://search.clinicalgenome.org/kb/gene-validity/CGGV:assertion_7506d938-efb4-416c-aafd-221251d00e6e-2020-01-13T170000.000Z","2020-01-13T17:00:00.000Z","Peroxisomal Disorders Gene Curation Expert Panel"
"PEX2","HGNC:9717","peroxisome biogenesis disorder","MONDO:0019234","AR","SOP7","Definitive","https://search.clinicalgenome.org/kb/gene-validity/CGGV:assertion_17bf1c4a-1775-40c6-a499-774c93827343-2020-02-07T170000.000Z","2020-02-07T17:00:00.000Z","Peroxisomal Disorders Gene Curation Expert Panel"
"PEX26","HGNC:22965","peroxisome biogenesis disorder","MONDO:0019234","AR","SOP7","Definitive","https://search.clinicalgenome.org/kb/gene-validity/CGGV:assertion_bf6af95e-6696-420c-8731-d2e37ca6e692-2020-02-07T170000.000Z","2020-02-07T17:00:00.000Z","Peroxisomal Disorders Gene Curation Expert Panel"
"PEX5","HGNC:9719","peroxisome biogenesis disorder","MONDO:0019234","AR","SOP7","Definitive","https://search.clinicalgenome.org/kb/gene-validity/CGGV:assertion_b49d9cfd-0e51-4219-84bb-76b4c9b99fa9-2020-01-17T170000.000Z","2020-01-17T17:00:00.000Z","Peroxisomal Disorders Gene Curation Expert Panel"
"PEX7","HGNC:8860","peroxisome biogenesis disorder","MONDO:0019234","AR","SOP7","Definitive","https://search.clinicalgenome.org/kb/gene-validity/CGGV:assertion_d0796d69-b304-4670-b4a2-8785ff6fd161-2020-02-14T170000.000Z","2020-02-14T17:00:00.000Z","Peroxisomal Disorders Gene Curation Expert Panel"
"PHYH","HGNC:8940","phytanoyl-CoA hydroxylase deficiency","MONDO:0100258","AR","SOP7","Definitive","https://search.clinicalgenome.org/kb/gene-validity/CGGV:assertion_8c50f8ab-65d8-493d-a800-52af1fa13339-2020-02-07T050000.000Z","2020-02-07T05:00:00.000Z","Peroxisomal Disorders Gene Curation Expert Panel"
"PKHD1","HGNC:9016","autosomal recessive polycystic kidney disease","MONDO:0009889","AR","SOP8","Definitive","https://search.clinicalgenome.org/kb/gene-validity/CGGV:assertion_06fb7576-e842-4e52-9284-0762bb7a05c6-2020-11-11T050000.000Z","2020-11-11T05:00:00.000Z","Kidney Cystic and Ciliopathy Disorders Gene Curation Expert Panel"
"PLN","HGNC:9080","arrhythmogenic right ventricular cardiomyopathy","MONDO:0016587","AD","SOP8","Moderate","https://search.clinicalgenome.org/kb/gene-validity/CGGV:assertion_13027de9-c84a-4968-936b-6356265193a6-2020-12-17T213224.631Z","2020-12-17T21:32:24.631Z","Arrhythmogenic Right Ventricular Cardiomyopathy Gene Curation Expert Panel"
"PNKP","HGNC:9154","microcephaly, seizures, and developmental delay","MONDO:0013254","AR","SOP7","Definitive","https://search.clinicalgenome.org/kb/gene-validity/CGGV:assertion_901a984a-c678-4f35-81c2-9436785d3698-2020-04-17T165304.309Z","2020-04-17T16:53:04.309Z","Epilepsy Gene Curation Expert Panel"
"PNPO","HGNC:30260","pyridoxal phosphate-responsive seizures","MONDO:0012407","AR","SOP8","Definitive","https://search.clinicalgenome.org/kb/gene-validity/CGGV:assertion_f3ff7b38-dd26-458a-afbb-4870785c42ec-2020-12-15T170000.000Z","2020-12-15T17:00:00.000Z","Epilepsy Gene Curation Expert Panel"
"PNPT1","HGNC:23166","Leigh syndrome","MONDO:0009723","AR","SOP7","Moderate","https://search.clinicalgenome.org/kb/gene-validity/CGGV:assertion_6ed99943-2ab9-417d-b0ec-ddbfa11c8645-2020-03-19T191429.965Z","2020-03-19T19:14:29.965Z","Mitochondrial Diseases Gene Curation Expert Panel"
"PORCN","HGNC:17652","focal dermal hypoplasia","MONDO:0010592","XL","SOP7","Definitive","https://search.clinicalgenome.org/kb/gene-validity/CGGV:assertion_20fc3afa-d10d-4239-885f-24e91cbb31a8-2020-08-05T124432.168Z","2020-08-05T12:44:32.168Z","Intellectual Disability and Autism Gene Curation Expert Panel"
"PRICKLE1","HGNC:17019","epilepsy","MONDO:0005027","AD","SOP7","Disputed","https://search.clinicalgenome.org/kb/gene-validity/CGGV:assertion_71a3c632-fd63-4103-a069-5e9e413043e7-2020-09-01T160000.000Z","2020-09-01T16:00:00.000Z","Epilepsy Gene Curation Expert Panel"
"PRKCSH","HGNC:9411","polycystic liver disease 1","MONDO:0008265","AD","SOP7","Definitive","https://search.clinicalgenome.org/kb/gene-validity/CGGV:assertion_83607ef3-6ec2-4d63-991a-4aeb3f7c2a25-2020-07-08T040000.000Z","2020-07-08T04:00:00.000Z","Kidney Cystic and Ciliopathy Disorders Gene Curation Expert Panel"
"PROC","HGNC:9451","hereditary thrombophilia due to congenital protein C deficiency","MONDO:0019145","SD","SOP7","Definitive","https://search.clinicalgenome.org/kb/gene-validity/CGGV:assertion_c6fe2f63-36ad-40c2-beb6-8804de17409d-2020-01-22T170000.000Z","2020-01-22T17:00:00.000Z","Hemostasis/Thrombosis Gene Curation Expert Panel"
"PRPS1","HGNC:9462","phosphoribosylpyrophosphate synthetase superactivity","MONDO:0010395","XL","SOP7","Limited","https://search.clinicalgenome.org/kb/gene-validity/CGGV:assertion_76dc3f8d-e1c9-4506-9381-d2b5ab3df300-2020-02-14T170000.000Z","2020-02-14T17:00:00.000Z","Hearing Loss Gene Curation Expert Panel"
"PRPS1","HGNC:9462","PRPS1 deficiency disorder","MONDO:0100061","XL","SOP7","Definitive","https://search.clinicalgenome.org/kb/gene-validity/CGGV:assertion_9416f6e2-8de3-48b0-9a1c-9bd11a59315c-2020-02-14T170000.000Z","2020-02-14T17:00:00.000Z","Hearing Loss Gene Curation Expert Panel"
"PRRT2","HGNC:30500","infantile convulsions and choreoathetosis","MONDO:0011178","AD","SOP7","Definitive","https://search.clinicalgenome.org/kb/gene-validity/CGGV:assertion_62af25b8-b9a4-421f-b897-4fc222569618-2020-01-21T213814.191Z","2020-01-21T21:38:14.191Z","Epilepsy Gene Curation Expert Panel"
"PRSS1","HGNC:9475","hereditary chronic pancreatitis","MONDO:0008185","AD","SOP7","Definitive","https://search.clinicalgenome.org/kb/gene-validity/CGGV:assertion_d271c52b-b0bb-4e9b-a745-ea03dc716fa0-2020-07-30T205014.833Z","2020-07-30T20:50:14.833Z","Hereditary Cancer Gene Curation Expert Panel"
"PYCR1","HGNC:9721","autosomal recessive cutis laxa type 2B","MONDO:0013051","AR","SOP7","Definitive","https://search.clinicalgenome.org/kb/gene-validity/CGGV:assertion_ca242cd8-1f57-4c7b-ba97-5ec0c97b425b-2020-05-21T191607.864Z","2020-05-21T19:16:07.864Z","Aminoacidopathy Gene Curation Expert Panel"
"QARS1","HGNC:9751","diffuse cerebral and cerebellar atrophy - intractable seizures - progressive microcephaly syndrome","MONDO:0014335","AR","SOP7","Definitive","https://search.clinicalgenome.org/kb/gene-validity/CGGV:assertion_6b0cbc0e-c97c-4f6d-a351-0ac23a4ba8a5-2020-05-26T150033.131Z","2020-05-26T15:00:33.131Z","Brain Malformations Gene Curation Expert Panel"
"RAB18","HGNC:14244","Warburg micro syndrome","MONDO:0016649","AR","SOP9","Moderate","https://search.clinicalgenome.org/kb/gene-validity/CGGV:assertion_4f09a474-8789-4f05-8f7e-611698d30936-2023-09-30T160000.000Z","2023-09-30T16:00:00.000Z","Brain Malformations Gene Curation Expert Panel"
"RAB3GAP1","HGNC:17063","Warburg micro syndrome","MONDO:0016649","AR","SOP7","Definitive","https://search.clinicalgenome.org/kb/gene-validity/CGGV:assertion_a1e4a47e-757a-442f-b82f-2ddfd69d0854-2020-05-26T160000.000Z","2020-05-26T16:00:00.000Z","Brain Malformations Gene Curation Expert Panel"
"RAD21","HGNC:9811","Cornelia de Lange syndrome","MONDO:0016033","AD","SOP7","Definitive","https://search.clinicalgenome.org/kb/gene-validity/CGGV:assertion_30ad5023-6c68-42ab-b8ea-a601a134eaf6-2020-01-08T170000.000Z","2020-01-08T17:00:00.000Z","Intellectual Disability and Autism Gene Curation Expert Panel"
"RB1","HGNC:9884","retinoblastoma","MONDO:0008380","AD","SOP7","Definitive","https://search.clinicalgenome.org/kb/gene-validity/CGGV:assertion_f8c79621-7ace-4c0c-874e-a315a2e6c872-2020-07-30T213929.219Z","2020-07-30T21:39:29.219Z","Hereditary Cancer Gene Curation Expert Panel"
"RBM20","HGNC:27424","dilated cardiomyopathy","MONDO:0005021","AD","SOP7","Definitive","https://search.clinicalgenome.org/kb/gene-validity/CGGV:assertion_3e123751-078a-4d30-9f83-847119982342-2020-08-20T160000.000Z","2020-08-20T16:00:00.000Z","Dilated Cardiomyopathy Gene Curation Expert Panel"
"RBM8A","HGNC:9905","thrombocytopenia-absent radius syndrome","MONDO:0010121","AR","SOP7","Definitive","https://search.clinicalgenome.org/kb/gene-validity/CGGV:assertion_56c276a7-3068-48db-9baa-6f178eb9c3a7-2020-05-15T160000.000Z","2020-05-15T16:00:00.000Z","Hemostasis/Thrombosis Gene Curation Expert Panel"
"REN","HGNC:9958","renal tubular dysgenesis of genetic origin","MONDO:0009970","AR","SOP7","Definitive","https://search.clinicalgenome.org/kb/gene-validity/CGGV:assertion_9a9a43c4-771a-4a73-b66f-dd99ab76aeec-2020-10-28T160000.000Z","2020-10-28T16:00:00.000Z","Kidney Cystic and Ciliopathy Disorders Gene Curation Expert Panel"
